molecule_chembl_id,target_label,activity_id,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,document_chembl_id,ln_ic50,gene,target_notes,target_pref_name
CHEMBL5975003,TGFBR1,28718207,CHEMBL4439,IC50,=,4.7,nM,8.33,CHEMBL5738159,CHEMBL5729148,1.547562508716013,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5975064,TGFBR1,28504934,CHEMBL4439,IC50,=,45.8,nM,7.34,CHEMBL5737346,CHEMBL5728730,3.824284091120139,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5975086,TGFBR1,28271471,CHEMBL4439,IC50,=,3767.0,nM,5.42,CHEMBL5736534,CHEMBL5728326,8.23403420769204,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5975131,TGFBR1,28238051,CHEMBL4439,IC50,=,4.0,nM,8.4,CHEMBL5736380,CHEMBL5728252,1.3862943611198906,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5975807,TGFBR1,27826532,CHEMBL4439,IC50,=,53.9,nM,7.27,CHEMBL5734669,CHEMBL5727439,3.9871304779149512,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5976267,TGFBR1,27584000,CHEMBL4439,IC50,=,200.0,nM,6.7,CHEMBL5733687,CHEMBL5726926,5.298317366548036,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5976282,TGFBR1,27704387,CHEMBL4439,IC50,=,1.2,nM,8.92,CHEMBL5734231,CHEMBL5727211,0.1823215567939546,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5976704,TGFBR1,28519076,CHEMBL4439,IC50,=,2500.0,nM,5.6,CHEMBL5737436,CHEMBL5728775,7.824046010856292,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5976710,TGFBR1,29040347,CHEMBL4439,IC50,=,44.0,nM,7.36,CHEMBL5739495,CHEMBL5729790,3.784189633918261,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5976876,TGFBR1,29040359,CHEMBL4439,IC50,=,12.0,nM,7.92,CHEMBL5739495,CHEMBL5729790,2.4849066497880004,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5976928,TGFBR1,28504823,CHEMBL4439,IC50,<,1000.0,nM,,CHEMBL5737346,CHEMBL5728730,6.907755278982137,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5977030,TGFBR1,26914557,CHEMBL4439,IC50,=,2.3,nM,8.64,CHEMBL5731290,CHEMBL5725677,0.8329091229351039,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5977241,PDE5,26662031,CHEMBL1827,IC50,=,490.0,nM,6.31,CHEMBL5730372,CHEMBL5725254,6.194405391104672,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL5977658,TGFBR1,28238087,CHEMBL4439,IC50,=,9.0,nM,8.05,CHEMBL5736380,CHEMBL5728252,2.1972245773362196,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5978358,TGFBR1,28718675,CHEMBL4439,IC50,=,21.6,nM,7.67,CHEMBL5738159,CHEMBL5729148,3.0726933146901194,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5978363,TGFBR1,27737420,CHEMBL4439,IC50,=,1.7,nM,8.77,CHEMBL5734357,CHEMBL5727285,0.5306282510621704,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5978376,TGFBR1,27703241,CHEMBL4439,IC50,=,12.0,nM,7.92,CHEMBL5734231,CHEMBL5727211,2.4849066497880004,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5978562,TGFBR1,27703550,CHEMBL4439,IC50,=,38.0,nM,7.42,CHEMBL5734231,CHEMBL5727211,3.6375861597263857,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5978735,TGFBR1,26915214,CHEMBL4439,IC50,=,6.8,nM,8.17,CHEMBL5731290,CHEMBL5725677,1.916922612182061,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5978831,TGFBR1,26914962,CHEMBL4439,IC50,=,0.6,nM,9.22,CHEMBL5731290,CHEMBL5725677,-0.5108256237659907,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5978861,TGFBR1,27703688,CHEMBL4439,IC50,=,5.3,nM,8.28,CHEMBL5734231,CHEMBL5727211,1.667706820558076,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5978867,TGFBR1,27703487,CHEMBL4439,IC50,=,9.7,nM,8.01,CHEMBL5734231,CHEMBL5727211,2.272125885509337,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5978987,TGFBR1,27593954,CHEMBL4439,IC50,=,4.2,nM,8.38,CHEMBL5733723,CHEMBL5726944,1.4350845252893227,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5979298,TGFBR1,29040404,CHEMBL4439,IC50,=,868.0,nM,6.06,CHEMBL5739495,CHEMBL5729790,6.7661917146603505,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5979307,TGFBR1,28948115,CHEMBL4439,IC50,=,136.0,nM,6.87,CHEMBL5739068,CHEMBL5729600,4.912654885736052,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5979428,TGFBR1,27704735,CHEMBL4439,IC50,=,1.7,nM,8.77,CHEMBL5734231,CHEMBL5727211,0.5306282510621704,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5979440,TGFBR1,27704567,CHEMBL4439,IC50,=,0.58,nM,9.24,CHEMBL5734231,CHEMBL5727211,-0.5447271754416722,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5979586,TGFBR1,27649913,CHEMBL4439,IC50,=,2.0,nM,8.7,CHEMBL5733975,CHEMBL5727076,0.6931471805599453,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5979597,TGFBR1,26914620,CHEMBL4439,IC50,=,1.9,nM,8.72,CHEMBL5731290,CHEMBL5725677,0.6418538861723947,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5980345,TGFBR1,28504952,CHEMBL4439,IC50,=,1.2,nM,8.92,CHEMBL5737346,CHEMBL5728730,0.1823215567939546,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5980629,TGFBR1,26915220,CHEMBL4439,IC50,=,2.2,nM,8.66,CHEMBL5731290,CHEMBL5725677,0.7884573603642703,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5980747,TGFBR1,28717829,CHEMBL4439,IC50,=,5.0,nM,8.3,CHEMBL5738159,CHEMBL5729148,1.6094379124341003,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5981038,TGFBR1,27583595,CHEMBL4439,IC50,=,5.5,nM,8.26,CHEMBL5733687,CHEMBL5726926,1.7047480922384253,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5981143,TGFBR1,29040551,CHEMBL4439,IC50,=,51.0,nM,7.29,CHEMBL5739495,CHEMBL5729790,3.9318256327243257,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5981444,TGFBR1,28519481,CHEMBL4439,IC50,=,4200.0,nM,5.38,CHEMBL5737436,CHEMBL5728775,8.34283980427146,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5981521,TGFBR1,28504928,CHEMBL4439,IC50,=,71.7,nM,7.14,CHEMBL5737346,CHEMBL5728730,4.272490747605575,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5981590,TGFBR1,27649616,CHEMBL4439,IC50,=,37.0,nM,7.43,CHEMBL5733975,CHEMBL5727076,3.6109179126442243,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5981608,TGFBR1,27737240,CHEMBL4439,IC50,=,0.76,nM,9.12,CHEMBL5734357,CHEMBL5727285,-0.2744368457017603,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5981654,TGFBR1,28504865,CHEMBL4439,IC50,<,100.0,nM,,CHEMBL5737346,CHEMBL5728730,4.605170185988092,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL59819,ETA,172350,CHEMBL252,IC50,=,0.11,nM,9.96,CHEMBL679122,CHEMBL1148449,-2.2072749131897207,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL5981925,TGFBR1,27703109,CHEMBL4439,IC50,=,69.0,nM,7.16,CHEMBL5734231,CHEMBL5727211,4.23410650459726,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5982418,TGFBR1,27704219,CHEMBL4439,IC50,=,0.58,nM,9.24,CHEMBL5734231,CHEMBL5727211,-0.5447271754416722,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5982812,TGFBR1,28238135,CHEMBL4439,IC50,=,55.0,nM,7.26,CHEMBL5736380,CHEMBL5728252,4.007333185232471,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5983325,TGFBR1,27649937,CHEMBL4439,IC50,=,854.0,nM,6.07,CHEMBL5733975,CHEMBL5727076,6.74993119378857,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5983359,PDE5,26662157,CHEMBL1827,IC50,=,250.0,nM,6.6,CHEMBL5730372,CHEMBL5725254,5.521460917862246,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL5983777,TGFBR1,27826517,CHEMBL4439,IC50,=,16.2,nM,7.79,CHEMBL5734669,CHEMBL5727439,2.785011242238338,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5983910,TGFBR1,27704711,CHEMBL4439,IC50,=,10.0,nM,8.0,CHEMBL5734231,CHEMBL5727211,2.302585092994046,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5984333,TGFBR1,26915382,CHEMBL4439,IC50,=,20.9,nM,7.68,CHEMBL5731290,CHEMBL5725677,3.039749158970765,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5984485,TGFBR1,26914854,CHEMBL4439,IC50,=,23.2,nM,7.63,CHEMBL5731290,CHEMBL5725677,3.1441522786722644,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5984571,TGFBR1,27649322,CHEMBL4439,IC50,=,10.0,nM,8.0,CHEMBL5733975,CHEMBL5727076,2.302585092994046,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5984605,TGFBR1,28805396,CHEMBL4439,IC50,=,5.1,nM,8.29,CHEMBL5738474,CHEMBL5729324,1.62924053973028,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5984848,TGFBR1,27704297,CHEMBL4439,IC50,=,250.0,nM,6.6,CHEMBL5734231,CHEMBL5727211,5.521460917862246,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5984988,TGFBR1,27584432,CHEMBL4439,IC50,=,1.3,nM,8.89,CHEMBL5733687,CHEMBL5726926,0.26236426446749106,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5985047,TGFBR1,27704447,CHEMBL4439,IC50,=,1.6,nM,8.8,CHEMBL5734231,CHEMBL5727211,0.47000362924573563,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5985072,TGFBR1,29040521,CHEMBL4439,IC50,=,25.0,nM,7.6,CHEMBL5739495,CHEMBL5729790,3.2188758248682006,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5985087,TGFBR1,28718723,CHEMBL4439,IC50,=,92.6,nM,7.03,CHEMBL5738159,CHEMBL5729148,4.528289141652134,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5985440,TGFBR1,27584594,CHEMBL4439,IC50,=,0.6,nM,9.22,CHEMBL5733687,CHEMBL5726926,-0.5108256237659907,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5985572,TGFBR1,28805426,CHEMBL4439,IC50,=,58.0,nM,7.24,CHEMBL5738474,CHEMBL5729324,4.060443010546419,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5986176,TGFBR1,28718573,CHEMBL4439,IC50,=,752.0,nM,6.12,CHEMBL5738159,CHEMBL5729148,6.62273632394984,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5986231,TGFBR1,27583988,CHEMBL4439,IC50,=,36.2,nM,7.44,CHEMBL5733687,CHEMBL5726926,3.5890591188317256,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5986356,PDE5,26662133,CHEMBL1827,IC50,=,110.0,nM,6.96,CHEMBL5730372,CHEMBL5725254,4.700480365792417,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL5986613,TGFBR1,26915457,CHEMBL4439,IC50,=,251.0,nM,6.6,CHEMBL5731290,CHEMBL5725677,5.5254529391317835,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5987158,TGFBR1,28948139,CHEMBL4439,IC50,=,6111.0,nM,5.21,CHEMBL5739068,CHEMBL5729600,8.717845704894916,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5987546,TGFBR1,27704333,CHEMBL4439,IC50,=,8.2,nM,8.09,CHEMBL5734231,CHEMBL5727211,2.1041341542702074,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5987763,TGFBR1,28718240,CHEMBL4439,IC50,=,9.1,nM,8.04,CHEMBL5738159,CHEMBL5729148,2.2082744135228043,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5987913,TGFBR1,27649973,CHEMBL4439,IC50,=,128.0,nM,6.89,CHEMBL5733975,CHEMBL5727076,4.852030263919617,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5987991,TGFBR1,27702971,CHEMBL4439,IC50,=,70.0,nM,7.16,CHEMBL5734231,CHEMBL5727211,4.248495242049359,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5988029,TGFBR1,28718366,CHEMBL4439,IC50,=,30.1,nM,7.52,CHEMBL5738159,CHEMBL5729148,3.40452517175483,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5988236,TGFBR1,27704804,CHEMBL4439,IC50,=,2.7,nM,8.57,CHEMBL5734231,CHEMBL5727211,0.9932517730102834,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5988354,TGFBR1,28718045,CHEMBL4439,IC50,=,568.0,nM,6.25,CHEMBL5738159,CHEMBL5729148,6.342121418721152,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5988570,TGFBR1,27703895,CHEMBL4439,IC50,=,49.0,nM,7.31,CHEMBL5734231,CHEMBL5727211,3.8918202981106265,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5989013,TGFBR1,27649685,CHEMBL4439,IC50,=,15000.0,nM,4.82,CHEMBL5733975,CHEMBL5727076,9.615805480084347,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5989399,TGFBR1,29040458,CHEMBL4439,IC50,=,113.0,nM,6.95,CHEMBL5739495,CHEMBL5729790,4.727387818712341,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5989441,TGFBR1,27703019,CHEMBL4439,IC50,=,230.0,nM,6.64,CHEMBL5734231,CHEMBL5727211,5.438079308923196,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5989628,TGFBR1,28504925,CHEMBL4439,IC50,=,889.0,nM,6.05,CHEMBL5737346,CHEMBL5728730,6.790097235513905,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5989680,TGFBR1,27584984,CHEMBL4439,IC50,=,521.0,nM,6.28,CHEMBL5733687,CHEMBL5726926,6.255750041753367,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5989842,TGFBR1,28238126,CHEMBL4439,IC50,=,85.0,nM,7.07,CHEMBL5736380,CHEMBL5728252,4.442651256490317,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5989846,TGFBR1,27650033,CHEMBL4439,IC50,=,8.0,nM,8.1,CHEMBL5733975,CHEMBL5727076,2.0794415416798357,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5989955,TGFBR1,28519121,CHEMBL4439,IC50,>,10000.0,nM,,CHEMBL5737436,CHEMBL5728775,9.210340371976184,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5989982,TGFBR1,28238165,CHEMBL4439,IC50,=,26.0,nM,7.58,CHEMBL5736380,CHEMBL5728252,3.258096538021482,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5990836,TGFBR1,27593999,CHEMBL4439,IC50,=,2.2,nM,8.66,CHEMBL5733723,CHEMBL5726944,0.7884573603642703,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5990942,TGFBR1,27593963,CHEMBL4439,IC50,=,1.3,nM,8.89,CHEMBL5733723,CHEMBL5726944,0.26236426446749106,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5991203,TGFBR1,27593984,CHEMBL4439,IC50,=,67.0,nM,7.17,CHEMBL5733723,CHEMBL5726944,4.204692619390966,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5991561,TGFBR1,27703151,CHEMBL4439,IC50,=,1700.0,nM,5.77,CHEMBL5734231,CHEMBL5727211,7.438383530044307,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5992129,TGFBR1,26914656,CHEMBL4439,IC50,=,2.6,nM,8.59,CHEMBL5731290,CHEMBL5725677,0.9555114450274363,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5992657,PDE5,26662196,CHEMBL1827,IC50,=,320.0,nM,6.5,CHEMBL5730372,CHEMBL5725254,5.768320995793772,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL5993159,TGFBR1,28821935,CHEMBL4439,IC50,=,237.0,nM,6.62,CHEMBL5738553,CHEMBL5729364,5.4680601411351315,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL599326,PDE5,3102267,CHEMBL1827,IC50,>,5000.0,nM,,CHEMBL1066247,CHEMBL1159102,8.517193191416238,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL5993434,TGFBR1,27649466,CHEMBL4439,IC50,=,821.0,nM,6.09,CHEMBL5733975,CHEMBL5727076,6.710523109452428,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5993757,TGFBR1,27583814,CHEMBL4439,IC50,=,1.2,nM,8.92,CHEMBL5733687,CHEMBL5726926,0.1823215567939546,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5993929,TGFBR1,28504916,CHEMBL4439,IC50,=,43.6,nM,7.36,CHEMBL5737346,CHEMBL5728730,3.775057150354989,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5994002,TGFBR1,27703835,CHEMBL4439,IC50,=,220.0,nM,6.66,CHEMBL5734231,CHEMBL5727211,5.393627546352362,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5994791,TGFBR1,27233300,CHEMBL4439,IC50,=,5500.0,nM,5.26,CHEMBL5732405,CHEMBL5726284,8.612503371220562,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5994970,TGFBR1,26915172,CHEMBL4439,IC50,=,3.0,nM,8.52,CHEMBL5731290,CHEMBL5725677,1.0986122886681098,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5995193,TGFBR1,26914800,CHEMBL4439,IC50,=,189.0,nM,6.72,CHEMBL5731290,CHEMBL5725677,5.241747015059643,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5995233,TGFBR1,29049917,CHEMBL4439,IC50,=,10.3,nM,7.99,CHEMBL5739525,CHEMBL5729804,2.33214389523559,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5995381,TGFBR1,27737234,CHEMBL4439,IC50,=,0.53,nM,9.28,CHEMBL5734357,CHEMBL5727285,-0.6348782724359695,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5996376,TGFBR1,27593990,CHEMBL4439,IC50,=,6.2,nM,8.21,CHEMBL5733723,CHEMBL5726944,1.824549292051046,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5996670,PDE5,28234172,CHEMBL1827,IC50,=,5.4,nM,8.27,CHEMBL5736356,CHEMBL5728240,1.6863989535702288,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL5997069,TGFBR1,28504955,CHEMBL4439,IC50,=,3.0,nM,8.52,CHEMBL5737346,CHEMBL5728730,1.0986122886681098,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5997226,TGFBR1,28718348,CHEMBL4439,IC50,=,2.2,nM,8.66,CHEMBL5738159,CHEMBL5729148,0.7884573603642703,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5997423,TGFBR1,28238180,CHEMBL4439,IC50,=,6.0,nM,8.22,CHEMBL5736380,CHEMBL5728252,1.791759469228055,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5997783,TGFBR1,27584882,CHEMBL4439,IC50,=,2.9,nM,8.54,CHEMBL5733687,CHEMBL5726926,1.0647107369924282,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5997800,TGFBR1,27584420,CHEMBL4439,IC50,=,2.2,nM,8.66,CHEMBL5733687,CHEMBL5726926,0.7884573603642703,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5998063,TGFBR1,27704591,CHEMBL4439,IC50,=,2.6,nM,8.59,CHEMBL5734231,CHEMBL5727211,0.9555114450274363,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5998197,TGFBR1,26915184,CHEMBL4439,IC50,=,4.5,nM,8.35,CHEMBL5731290,CHEMBL5725677,1.5040773967762742,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5998272,TGFBR1,27704303,CHEMBL4439,IC50,=,660.0,nM,6.18,CHEMBL5734231,CHEMBL5727211,6.492239835020471,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5998785,TGFBR1,28821836,CHEMBL4439,IC50,=,53.0,nM,7.28,CHEMBL5738553,CHEMBL5729364,3.970291913552122,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL5999288,TGFBR1,28718270,CHEMBL4439,IC50,=,6.3,nM,8.2,CHEMBL5738159,CHEMBL5729148,1.840549633397487,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6000009,TGFBR1,27703544,CHEMBL4439,IC50,=,950.0,nM,6.02,CHEMBL5734231,CHEMBL5727211,6.856461984594587,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6000075,TGFBR1,27703907,CHEMBL4439,IC50,=,22.0,nM,7.66,CHEMBL5734231,CHEMBL5727211,3.091042453358316,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6000096,TGFBR1,28718390,CHEMBL4439,IC50,=,227.0,nM,6.64,CHEMBL5738159,CHEMBL5729148,5.424950017481403,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6000619,TGFBR1,27584108,CHEMBL4439,IC50,=,576.0,nM,6.24,CHEMBL5733687,CHEMBL5726926,6.3561076606958915,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6001362,TGFBR1,28238192,CHEMBL4439,IC50,=,39.0,nM,7.41,CHEMBL5736380,CHEMBL5728252,3.6635616461296463,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6001374,TGFBR1,27083240,CHEMBL4439,IC50,=,11.5,nM,7.94,CHEMBL5731877,CHEMBL5726019,2.4423470353692043,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6001390,TGFBR1,27704771,CHEMBL4439,IC50,=,0.37,nM,9.43,CHEMBL5734231,CHEMBL5727211,-0.9942522733438669,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6001440,TGFBR1,27649967,CHEMBL4439,IC50,=,94.0,nM,7.03,CHEMBL5733975,CHEMBL5727076,4.543294782270004,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6001973,TGFBR1,27585110,CHEMBL4439,IC50,=,8.8,nM,8.06,CHEMBL5733687,CHEMBL5726926,2.174751721484161,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6002139,TGFBR1,28238042,CHEMBL4439,IC50,=,9.0,nM,8.05,CHEMBL5736380,CHEMBL5728252,2.1972245773362196,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6002264,TGFBR1,27702911,CHEMBL4439,IC50,=,56.0,nM,7.25,CHEMBL5734231,CHEMBL5727211,4.02535169073515,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6002337,TGFBR1,28504808,CHEMBL4439,IC50,=,1370.0,nM,5.86,CHEMBL5737346,CHEMBL5728730,7.222566018822171,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6002391,TGFBR1,27703331,CHEMBL4439,IC50,=,1500.0,nM,5.82,CHEMBL5734231,CHEMBL5727211,7.313220387090301,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6002608,PDE5,28234211,CHEMBL1827,IC50,=,593.0,nM,6.23,CHEMBL5736356,CHEMBL5728240,6.385194398997726,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6002889,TGFBR1,29040344,CHEMBL4439,IC50,=,28.0,nM,7.55,CHEMBL5739495,CHEMBL5729790,3.332204510175204,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6002971,TGFBR1,28718096,CHEMBL4439,IC50,=,76.8,nM,7.12,CHEMBL5738159,CHEMBL5729148,4.341204640153626,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6003219,TGFBR1,28271561,CHEMBL4439,IC50,=,900.0,nM,6.05,CHEMBL5736534,CHEMBL5728326,6.802394763324311,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6003502,TGFBR1,27704417,CHEMBL4439,IC50,=,1.6,nM,8.8,CHEMBL5734231,CHEMBL5727211,0.47000362924573563,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
