canonical_drug_id,DRUG_NAME,nct_id,ct_drug_name,ct_status,match_type
1080,Paclitaxel,NCT01317615,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04083599,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00077220,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT03965468,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT02810457,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04210037,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT02581943,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00006374,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT01199055,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00434226,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT05684276,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT06616532,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT02186847,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03573947,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00960297,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT02039674,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00004859,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT01578551,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT06246110,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT01783197,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06745882,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00003281,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT07492680,paclitaxel,NOT_YET_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT01000896,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT04466917,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT02905591,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT05136846,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00023673,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00369551,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT03092986,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06954246,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT05715229,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT06917573,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT03195569,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT07247786,paclitaxel,NOT_YET_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00596830,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT03215706,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03840902,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00006929,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04205812,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT01702714,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT00003299,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03594747,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04964960,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT01803282,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03631199,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT01386385,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT06969612,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00317200,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06656598,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00040794,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00005849,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00280787,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00551733,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00032032,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02419495,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT04956692,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00453167,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00003072,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00946712,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT03875092,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02059967,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT04203511,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT04768075,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00661193,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00006484,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT07309952,paclitaxel,NOT_YET_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT04832854,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT01993810,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT04267848,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00021060,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT05386888,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00991796,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02597946,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03138889,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT05493501,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00004160,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01953926,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00062010,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02944396,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00083083,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00287989,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06969027,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00006229,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00005838,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00322452,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00028535,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00578149,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02629848,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT01057342,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02728492,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02579564,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00005065,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT05633667,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00054392,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT00004202,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04623775,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00062062,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00191256,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02412371,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00369070,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00653939,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04222972,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00019019,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04892953,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00800202,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00004253,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00874107,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00832819,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00998192,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03770299,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT03866993,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02619448,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00003284,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT05358548,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT03965689,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT03117049,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00874848,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00547443,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT00972205,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04564157,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00003589,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06996782,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT01011075,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00480831,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02367794,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04989283,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT00768131,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT05577702,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00667641,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04380636,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00974584,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06532149,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00004126,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02264990,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01711697,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT03088540,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02920450,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00003117,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00025389,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01024712,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT02142738,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00600821,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00001450,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02194738,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT03141359,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT05800015,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00088088,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00495170,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00662597,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00071188,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00979212,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00002519,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03871153,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT02182232,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03850444,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06096844,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT04092283,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT03838159,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00062179,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT05775289,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT02826161,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00161278,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00003387,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03094884,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00563784,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00540514,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00806286,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00918203,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT05990127,paclitaxel,NOT_YET_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00117442,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06623422,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00900172,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT07229729,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT01519804,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03792074,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT06364917,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00618917,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00049790,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00003569,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01836679,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00301730,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01364012,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04672928,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00168883,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00539331,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT01454102,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06448754,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT04638582,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT02513563,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04245085,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT05722015,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT05900921,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00313599,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00002972,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01862081,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01763671,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00003587,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT05403554,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00039039,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT03509012,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01285609,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00290537,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT01769391,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00063258,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00508625,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00016315,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00408460,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT07216105,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT01930292,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT01822496,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT04262869,paclitaxel,WITHDRAWN,exact_name_or_synonym
1080,Paclitaxel,NCT04054531,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT03991403,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00003158,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02743923,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00343291,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00033410,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00003812,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00003881,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04166487,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT07420439,paclitaxel,NOT_YET_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT02259621,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT02574078,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00460317,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT07020065,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT02367352,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT05318443,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00003317,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06946797,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT02892123,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06094296,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT06943820,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT00054210,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT01966003,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT07001618,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT02172846,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00094861,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00294762,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00088556,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00898417,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02576574,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00011921,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT02038647,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00533585,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01820325,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT07153445,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT04073537,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT00097227,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02567799,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00005806,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01560104,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT06449209,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT02568033,paclitaxel,UNKNOWN,exact_name_or_synonym
1080,Paclitaxel,NCT02041533,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT00278148,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT01496742,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT04736173,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT05543629,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT00368992,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT02489903,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT05624996,paclitaxel,RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT01024062,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT05687266,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1080,Paclitaxel,NCT01366131,paclitaxel,COMPLETED,exact_name_or_synonym
1080,Paclitaxel,NCT03064854,paclitaxel,TERMINATED,exact_name_or_synonym
1080,Paclitaxel,NCT03390686,paclitaxel,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1026,Tanespimycin,NCT00004065,tanespimycin,COMPLETED,exact_name_or_synonym
1058,Pictilisib,NCT01493843,pictilisib,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT01935947,entinostat,TERMINATED,exact_name_or_synonym
1593,Entinostat,NCT02897778,entinostat,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT02437136,entinostat,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT04631029,entinostat,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT00387465,entinostat,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT02909452,entinostat,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT01928576,entinostat,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT01886573,entinostat,TERMINATED,exact_name_or_synonym
1593,Entinostat,NCT01207726,entinostat,TERMINATED,exact_name_or_synonym
1593,Entinostat,NCT00020579,entinostat,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT00602030,entinostat,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT01594398,entinostat,COMPLETED,exact_name_or_synonym
1593,Entinostat,NCT00750698,entinostat,TERMINATED,exact_name_or_synonym
1873,Buparlisib,NCT01971489,buparlisib,WITHDRAWN,exact_name_or_synonym
1873,Buparlisib,NCT01911325,buparlisib,TERMINATED,exact_name_or_synonym
1873,Buparlisib,NCT01820325,buparlisib,TERMINATED,exact_name_or_synonym
1909,Venetoclax,NCT03000257,venetoclax,COMPLETED,exact_name_or_synonym
1909,Venetoclax,NCT02391480,venetoclax,COMPLETED,exact_name_or_synonym
1909,Venetoclax,NCT04274907,venetoclax,TERMINATED,exact_name_or_synonym
1909,Venetoclax,NCT04422210,venetoclax,TERMINATED,exact_name_or_synonym
1008,Methotrexate,NCT03520842,methotrexate,COMPLETED,exact_name_or_synonym
1008,Methotrexate,NCT05663866,methotrexate,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1008,Methotrexate,NCT04356222,methotrexate,UNKNOWN,exact_name_or_synonym
1008,Methotrexate,NCT00354393,methotrexate,COMPLETED,exact_name_or_synonym
1008,Methotrexate,NCT02611037,methotrexate,COMPLETED,exact_name_or_synonym
1008,Methotrexate,NCT03063983,methotrexate,UNKNOWN,exact_name_or_synonym
1191,Bortezomib,NCT00388089,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00362882,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00411593,bortezomib,WITHDRAWN,exact_name_or_synonym
1191,Bortezomib,NCT00118144,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00068289,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00093756,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00798720,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00389805,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00622674,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00720785,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00513877,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00040768,bortezomib,TERMINATED,exact_name_or_synonym
1191,Bortezomib,NCT00714246,bortezomib,TERMINATED,exact_name_or_synonym
1191,Bortezomib,NCT01833143,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00516100,bortezomib,UNKNOWN,exact_name_or_synonym
1191,Bortezomib,NCT01063907,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00064012,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00620295,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT01633645,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00118183,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00667641,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00458913,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00052338,bortezomib,COMPLETED,exact_name_or_synonym
1191,Bortezomib,NCT00075751,bortezomib,COMPLETED,exact_name_or_synonym
