canonical_drug_id,DRUG_NAME,cosmic_drug_field,cosmic_drug_value,GENOMIC_MUTATION_ID,TRIAL_ID
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Pembrolizumab,Trilaciclib",,NCT05112536
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Durvalumab,Oleclumab,Paclitaxel",,NCT03616886
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Nab-paclitaxel",,NCT03805399
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Nab-paclitaxel,Tocilizumab",,NCT03424005
1080,Paclitaxel,DRUG_COMBINATION,"Enlonstobart,Nab-paclitaxel",,NCT05068141
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Nab-paclitaxel",,NCT02530489
1080,Paclitaxel,DRUG_COMBINATION,"Anlotinib,Anthracycline,Nab-paclitaxel,Tislelizumab",,NCT04914390
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Nab-paclitaxel,Olaparib,Pembrolizumab",,NCT05174832
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Carboplatin,Nab-paclitaxel",,NCT05266937
1080,Paclitaxel,DRUG_COMBINATION,"BNT327,Carboplatin,Eribulin,Gemcitabine,Nab-paclitaxel",,NCT07173751
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Nab-paclitaxel,Stereotactic body radiation therapy",,NCT06135714
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Cyclophosphamide,Doxorubicin hydrochloride,Filgrastim or Pegfilgrastim,Nab-paclitaxel",,NCT03197935
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Toripalimab",,NCT03777579
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Toripalimab",,NCT04085276
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Nab-paclitaxel",,NCT04335006
1080,Paclitaxel,DRUG_COMBINATION,"Apatinib,Camrelizumab,Nab-paclitaxel",,NCT04335006
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Nab-paclitaxel",,NCT04148911
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Nab-paclitaxel",,NCT02425891
1080,Paclitaxel,DRUG_COMBINATION,"Chemotherapy,Gemcitabine,Nab-paclitaxel,Pyrotinib,Sintilimab",,NCT07053150
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Carboplatin,Cyclophosphamide,Docetaxel or Paclitaxel,Epirubicin,Pertuzumab,Trastuzumab",,NCT03894007
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Pertuzumab,Trastuzumab,Trastuzumab-emtansine",,NCT03726879
1080,Paclitaxel,DRUG_COMBINATION,"Nivolumab,Paclitaxel,Ramucirumab",,NCT06203600
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Paclitaxel,Pertuzumab,Trastuzumab",,NCT03125928
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Tinengotinib",,NCT05253053
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cisplatin,Paclitaxel,Radiotherapy",,NCT06323460
1080,Paclitaxel,DRUG_COMBINATION,"Gemcitabine,Nab-paclitaxel,Nimotuzumab",,NCT06722911
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel",,NCT01280058
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pelareorep",,NCT01280058
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin or Carboplatin,Osimertinib,Pemetrexed or Paclitaxel,Radiotherapy",,NCT06194448
1080,Paclitaxel,DRUG_COMBINATION,"Almonertinib,Carboplatin,Nab-paclitaxel",,NCT06300424
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Toripalimab","COSV51765161,COSV51767322,COSV51801258,COSV51804843",NCT05962021
1080,Paclitaxel,DRUG_COMBINATION,"Lapatinib,Paclitaxel",,NCT00111787
1080,Paclitaxel,DRUG_COMBINATION,"Lapatinib,Paclitaxel,Trastuzumab",,NCT01688609
1080,Paclitaxel,DRUG_COMBINATION,"Anti-PD-1/VEGF bispecific antibody RC148,Carboplatin,Paclitaxel or Pemetrexed",,NCT06883630
1080,Paclitaxel,DRUG_COMBINATION,"Afatinib,Carboplatin,Nab-paclitaxel or Pemetrexed",,NCT06709859
1080,Paclitaxel,DRUG_COMBINATION,"NRC-2694-A,Paclitaxel",,NCT05283226
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Sintilimab",,NCT05244213
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Osimertinib,Paclitaxel",,NCT04410796
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Bevacizumab,Carboplatin,Paclitaxel",,NCT04245085
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Erlotinib,Paclitaxel",,NCT00126581
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Paclitaxel",,NCT01364012
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Erlotinib,Paclitaxel",,
1080,Paclitaxel,DRUG_COMBINATION,"E-EDV-D682,EDV-GC,Gemcitabine,Nab-paclitaxel",,NCT07049055
1080,Paclitaxel,DRUG_COMBINATION,"Gemcitabine,Nab-paclitaxel,Nimotuzumab",,NCT06405685
1080,Paclitaxel,DRUG_COMBINATION,"GC1118,Paclitaxel",,NCT04077255
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Nedaplatin,Nimotuzumab",,NCT05351762
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Trastuzumab",,NCT02226757
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Varlitinib",,NCT05400915
1080,Paclitaxel,DRUG_COMBINATION,"Neratinib,Paclitaxel,Pembrolizumab",,NCT05512182
1080,Paclitaxel,DRUG_COMBINATION,"Iparomlimab and Tuvonralimab,Olaparib,Paclitaxel",,NCT07187674
1080,Paclitaxel,DRUG_COMBINATION,"Cedazuridine and Decitabine,Paclitaxel,Pembrolizumab",,NCT05673200
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,RO4929097",,NCT01238133
1080,Paclitaxel,DRUG_COMBINATION,"Galunisertib,Paclitaxel",,NCT02672475
1080,Paclitaxel,DRUG_COMBINATION,"Celecoxib,Cyclophosphamide,Doxorubicin hydrochloride,Interferon alpha,Paclitaxel,Rintatolimod",,NCT04081389
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pembrolizumab",,NCT02734290
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cisplatin,Docetaxel,Doxorubicin hydrochloride,Doxorubicin hydrochloride liposome,Eribulin,Paclitaxel,Sargramostim",,NCT07078604
1080,Paclitaxel,DRUG_COMBINATION,"Anti-CD274/VEGF bispecific antibody IMM2510,Nab-paclitaxel",,NCT06746870
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Doxorubicin or Epirubicin,Paclitaxel,Pembrolizumab",,NCT06371807
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Iparomlimab and Tuvonralimab,Nab-paclitaxel",,NCT06404736
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Doxorubicin or Epirubicin,INT230-6,Paclitaxel,Pembrolizumab,Standard of care",,NCT06358573
1080,Paclitaxel,DRUG_COMBINATION,"Atezolizumab,Nab-paclitaxel,Tiragolumab",,NCT06175390
1080,Paclitaxel,DRUG_COMBINATION,"PI3K-alpha inhibitor JS105,Paclitaxel",,NCT06208410
1080,Paclitaxel,DRUG_COMBINATION,"Apatinib,Bevacizumab,Etoposide,Famitinib,Nab-paclitaxel",,NCT03805399
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Toripalimab,Tucidinostat",,NCT05749575
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Radium Ra 223 dichloride ",,NCT04090398
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel",,NCT00546156
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Nab-paclitaxel",,NCT00675259
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Nab-paclitaxel",,NCT00479674
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,ORIN1001",,NCT03950570
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Erlotinib,Nab-paclitaxel",,NCT00733408
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Nab-paclitaxel",,NCT00472693
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Tigatuzumab",,NCT01307891
1080,Paclitaxel,DRUG_COMBINATION,"Alisertib,Paclitaxel",,NCT02187991
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Doxorubicin hydrochloride liposome,Paclitaxel",,NCT02315196
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Talimogene laherparepvec",,NCT02779855
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Panitumumab",,NCT02876107
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Decitabine,Doxorubicin hydrochloride,Paclitaxel,Pembrolizumab",,NCT02957968
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,WT1/Cyclin B1/CEF antigen-loaded DC vaccine",,NCT02018458
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel",,NCT01525966
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel",,NCT04138719
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel",,NCT04159142
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Veliparib",,NCT01818063
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pembrolizumab,Sacituzumab tirumotecan",,NCT06966700
1080,Paclitaxel,DRUG_COMBINATION,"Anti-CD274/VEGFA bispecific antibody PM8002,Nab-paclitaxel",,NCT06419621
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Cyclophosphamide,Epirubicin,Paclitaxel",,NCT03201861
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Nab-paclitaxel",,NCT00785291
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel",,NCT02488967
1080,Paclitaxel,DRUG_COMBINATION,"Gemcitabine,Nab-paclitaxel",,NCT01881230
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel",,NCT01881230
1080,Paclitaxel,DRUG_COMBINATION,"Camrelizumab,Carboplatin,Goserelin,Nab-paclitaxel",,NCT06636591
1080,Paclitaxel,DRUG_COMBINATION,"Anti-HER2 bispecific antibody KM257,Carboplatin,Paclitaxel",,NCT05320874
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Trastuzumab duocarmazine",,NCT04602117
1080,Paclitaxel,DRUG_COMBINATION,"Neratinib,Paclitaxel,Pertuzumab,Trastuzumab",,NCT02593708
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Sapanisertib,Trastuzumab",,NCT01351350
1080,Paclitaxel,DRUG_COMBINATION,"Anti-ERBB2/ERBB3 bispecific monoclonal antibody MM-111,Lapatinib,Paclitaxel,Trastuzumab",,NCT01304784
1080,Paclitaxel,DRUG_COMBINATION,"Anti-ERBB2/ERBB3 bispecific monoclonal antibody MM-111,Paclitaxel,Trastuzumab",,NCT01304784
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Seribantumab",,NCT01209195
1080,Paclitaxel,DRUG_COMBINATION,"MK2206,Paclitaxel,Trastuzumab",,NCT01235897
1080,Paclitaxel,DRUG_COMBINATION,"Interleukin-12,Paclitaxel,Trastuzumab",,NCT00028535
1080,Paclitaxel,DRUG_COMBINATION,"Erlotinib,Paclitaxel,Trastuzumab",,NCT00042809
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,HypoSti HER2 CAR T-cells,Nab-paclitaxel",,NCT05681650
1080,Paclitaxel,DRUG_COMBINATION,"DF1001,Nab-paclitaxel",,NCT04143711
1080,Paclitaxel,DRUG_COMBINATION,"Anti-HER2 CAR T-cells,Cyclophosphamide,Fludarabine,Nab-paclitaxel",,NCT06658951
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Trastuzumab",,
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pertuzumab,Trastuzumab",,NCT06722599
1080,Paclitaxel,DRUG_COMBINATION,"ELVN-002,Paclitaxel,Trastuzumab",,NCT06328738
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Zanidatamab",,NCT02892123
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pertuzumab,Taselisib,Trastuzumab",,NCT02390427
1080,Paclitaxel,DRUG_COMBINATION,"Ganetespib,Paclitaxel,Pertuzumab,Trastuzumab",,NCT02060253
1080,Paclitaxel,DRUG_COMBINATION,"Lapatinib,Nab-paclitaxel,Trastuzumab-emtansine",,NCT02073916
1080,Paclitaxel,DRUG_COMBINATION,"Dactolisib,Paclitaxel,Trastuzumab",,NCT01285466
1080,Paclitaxel,DRUG_COMBINATION,"Neratinib,Paclitaxel,Trastuzumab",,NCT01423123
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pertuzumab,Trastuzumab",,NCT03716180
1080,Paclitaxel,DRUG_COMBINATION,"Gemcitabine,Lapatinib,Paclitaxel",,NCT01133912
1080,Paclitaxel,DRUG_COMBINATION,"Alvespimycin,Paclitaxel,Trastuzumab",,NCT00803556
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Trastuzumab,Trebananib",,NCT00807859
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Panobinostat,Trastuzumab",,NCT00788931
1080,Paclitaxel,DRUG_COMBINATION,"Lapatinib,Nab-paclitaxel",,NCT00331630
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Lapatinib,Paclitaxel,Trastuzumab",,NCT00367471
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Tamoxifen,Trastuzumab",,NCT00009997
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Tamoxifen,Trastuzumab",,NCT00003992
1080,Paclitaxel,DRUG_COMBINATION,"Lonafarnib,Paclitaxel,Trastuzumab",,NCT00068757
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Trastuzumab",,NCT00003992
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Trastuzumab",,NCT00005635
1080,Paclitaxel,DRUG_COMBINATION,"Buparlisib,Paclitaxel,Trastuzumab",,NCT01285466
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Pyrotinib,Trastuzumab",,NCT06832904
1080,Paclitaxel,DRUG_COMBINATION,"Docetaxel,Nab-paclitaxel,Paclitaxel,Pertuzumab,Trastuzumab",,NCT06441890
1080,Paclitaxel,DRUG_COMBINATION,"Docetaxel,Nab-paclitaxel,Paclitaxel,Pertuzumab,Trastuzumab,Trastuzumab Deruxtecan,Trastuzumab-emtansine,Tucatinib",,NCT06439693
1080,Paclitaxel,DRUG_COMBINATION,"Afatinib,Cyclophosphamide,Epirubicin,Paclitaxel,Trastuzumab",,NCT01594177
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Inetetamab,Paclitaxel,Pertuzumab",,NCT05749016
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Trastuzumab rezetecan",,NCT05353361
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride liposome,Nab-paclitaxel,Pertuzumab,Trastuzumab",,NCT05346107
1080,Paclitaxel,DRUG_COMBINATION,"HER2-pulsed DC1 vaccine,Paclitaxel,Pertuzumab,Trastuzumab",,NCT05325632
1080,Paclitaxel,DRUG_COMBINATION,"Chemotherapy,Nab-paclitaxel,Pertuzumab,Pyrotinib,Trastuzumab",,NCT04398914
1080,Paclitaxel,DRUG_COMBINATION,"Margetuximab,Paclitaxel,Pertuzumab",,NCT04425018
1080,Paclitaxel,DRUG_COMBINATION,"Durvalumab,Paclitaxel,Trastuzumab Deruxtecan",,NCT04538742
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Trastuzumab duocarmazine",,NCT04538742
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pertuzumab,Trastuzumab,WOKVAC vaccine",,NCT04329065
1080,Paclitaxel,DRUG_COMBINATION,"Doxorubicin hydrochloride liposome,Nab-paclitaxel,Trastuzumab",,NCT03994107
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Paclitaxel,Pyrotinib,Trastuzumab",,NCT04126525
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pyrotinib,Trastuzumab",,NCT05659056
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pyrotinib,Trastuzumab",,NCT04639271
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pyrotinib,Trastuzumab",,NCT04917900
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pyrotinib,Trastuzumab",,NCT04152057
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pyrotinib,Trastuzumab",,NCT04900311
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pyrotinib,Trastuzumab",,NCT05918328
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pyrotinib",,NCT04659499
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pyrotinib",,NCT03919253
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Nivolumab,Paclitaxel,Pertuzumab,Trastuzumab",,NCT03742986
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pembrolizumab,Trastuzumab",,NCT03747120
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pembrolizumab,Pertuzumab,Trastuzumab",,NCT03747120
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pegfilgrastim,Trastuzumab",,NCT03571633
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Neratinib,Paclitaxel,Pertuzumab,Trastuzumab",,NCT03101748
1080,Paclitaxel,DRUG_COMBINATION,"Denifanstat,Paclitaxel,Trastuzumab",,NCT03179904
1080,Paclitaxel,DRUG_COMBINATION,"Interferon gamma-1b,Paclitaxel,Pertuzumab,Trastuzumab",,NCT03112590
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Docetaxel or Paclitaxel,Epirubicin,Pertuzumab,Tocotrienol,Trastuzumab",,NCT02909751
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Paclitaxel,Trastuzumab",,NCT02654119
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Zanidatamab",,NCT07102381
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Varlitinib",,NCT02396108
1080,Paclitaxel,DRUG_COMBINATION,"Cisplatin,Paclitaxel,Trastuzumab",,NCT02199418
1080,Paclitaxel,DRUG_COMBINATION,"Lapatinib,Nab-paclitaxel,Trastuzumab-emtansine",,NCT02073487
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Epirubicin,Nab-paclitaxel,Trastuzumab",,NCT01830244
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Epirubicin,Fluorouracil,Paclitaxel,Pertuzumab,Trastuzumab",,NCT01855828
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Paclitaxel,Pertuzumab,Trastuzumab",,NCT02436993
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Paclitaxel,Radiotherapy,Trastuzumab",,NCT01750073
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Patritumab,Trastuzumab",,NCT01512199
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Pertuzumab,Trastuzumab",,NCT01730833
1080,Paclitaxel,DRUG_COMBINATION,"Liposome-encapsulated doxorubicin citrate,Paclitaxel,Pertuzumab,Trastuzumab",,NCT01669239
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Cyclophosphamide,Liposome-encapsulated doxorubicin citrate,Paclitaxel,Trastuzumab",,NCT01321775
1080,Paclitaxel,DRUG_COMBINATION,"Anthracycline,Nab-paclitaxel,Trastuzumab",,NCT01432223
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Lapatinib,Paclitaxel",,NCT01309607
1080,Paclitaxel,DRUG_COMBINATION,"Dasatinib,Paclitaxel,Trastuzumab",,NCT01306942
1080,Paclitaxel,DRUG_COMBINATION,"Afatinib,Paclitaxel or Vinorelbine",,NCT01271725
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pertuzumab,Trastuzumab",,NCT01276041
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pertuzumab,Trastuzumab",,NCT01796197
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pertuzumab,Trastuzumab",,NCT01817452
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Pertuzumab,Trastuzumab",,NCT03329378
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Pertuzumab,Trastuzumab",,NCT02132949
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Dostarlimab,Doxorubicin hydrochloride,Encequidar,Paclitaxel,Trastuzumab",,NCT01042379
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Dostarlimab,Doxorubicin hydrochloride,Encequidar,Paclitaxel,Trastuzumab",,NCT01042379
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,HER2Bi-armed activated T-cells,Paclitaxel",,NCT01147016
1080,Paclitaxel,DRUG_COMBINATION,"Lapatinib,Liposome-encapsulated doxorubicin citrate,Paclitaxel",,NCT01172223
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Sapitinib",,NCT00900627
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Nab-paclitaxel,Trastuzumab",,NCT00944047
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Neratinib,Paclitaxel,Trastuzumab",,NCT01008150
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Neratinib,Paclitaxel",,NCT01008150
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Pertuzumab,Trastuzumab-emtansine",,NCT00951665
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Nab-paclitaxel,Trastuzumab",,NCT00629499
1080,Paclitaxel,DRUG_COMBINATION,"Neratinib,Paclitaxel",,NCT00915018
1080,Paclitaxel,DRUG_COMBINATION,"Neratinib,Paclitaxel",,NCT00445458
1080,Paclitaxel,DRUG_COMBINATION,"Capecitabine,Docetaxel,Lapatinib,Nab-paclitaxel",,NCT00479856
1080,Paclitaxel,DRUG_COMBINATION,"Doxorubicin hydrochloride liposome,Paclitaxel,Trastuzumab",,NCT00518583
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Epirubicin,Fluorouracil,Lapatinib,Paclitaxel",,NCT00756470
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Epirubicin,Fluorouracil,Lapatinib,Paclitaxel",,NCT00429299
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Epirubicin,Fluorouracil,Lapatinib,Paclitaxel",,NCT00524303
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Epirubicin,Fluorouracil,Lapatinib,Paclitaxel,Trastuzumab",,NCT00429299
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Epirubicin,Fluorouracil,Lapatinib,Paclitaxel,Trastuzumab",,NCT00524303
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride liposome,Paclitaxel,Trastuzumab,Vorinostat",,NCT00574587
1080,Paclitaxel,DRUG_COMBINATION,"Gemcitabine,Paclitaxel,Trastuzumab",,NCT00532857
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Trastuzumab",,NCT02598310
1080,Paclitaxel,DRUG_COMBINATION,"Nab-paclitaxel,Trastuzumab",,NCT00503750
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride liposome,Paclitaxel,Trastuzumab",,NCT01008150
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride liposome,Paclitaxel,Trastuzumab",,NCT00550771
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Lapatinib,Paclitaxel,Trastuzumab",,NCT00436566
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Lapatinib,Paclitaxel,Trastuzumab",,NCT00482391
1080,Paclitaxel,DRUG_COMBINATION,"Lapatinib,Nab-paclitaxel",,NCT00709761
1080,Paclitaxel,DRUG_COMBINATION,"Liposome-encapsulated doxorubicin citrate,Paclitaxel,Trastuzumab",,NCT02015676
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Filgrastim,Nab-paclitaxel,Trastuzumab",,NCT00407888
1080,Paclitaxel,DRUG_COMBINATION,"Bevacizumab,Carboplatin,Nab-paclitaxel,Trastuzumab",,NCT00392392
1080,Paclitaxel,DRUG_COMBINATION,"Paclitaxel,Radiotherapy,Trastuzumab",,NCT02297230
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Cyclophosphamide,Doxorubicin hydrochloride,Nab-paclitaxel,Sargramostim,Trastuzumab",,NCT00254592
1080,Paclitaxel,DRUG_COMBINATION,"Cyclophosphamide,Doxorubicin hydrochloride,Paclitaxel,Trastuzumab,Vinorelbine",,NCT00148681
1080,Paclitaxel,DRUG_COMBINATION,"Capecitabine,Cyclophosphamide,Doxorubicin hydrochloride,Filgrastim,Letrozole,Methotrexate,Paclitaxel,Tamoxifen,Trastuzumab,Vinorelbine",,NCT00194779
1080,Paclitaxel,DRUG_COMBINATION,"Lapatinib,Paclitaxel",,NCT01138046
1080,Paclitaxel,DRUG_COMBINATION,"Lapatinib,Paclitaxel",,NCT00356811
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Trastuzumab",,NCT03907800
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Trastuzumab",,NCT00093145
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Trastuzumab",,NCT00617942
1080,Paclitaxel,DRUG_COMBINATION,"Carboplatin,Nab-paclitaxel,Trastuzumab",,NCT00618657
