admet_id,candidate_id,disease_id,drug_id,safety_score,verdict,admet_status,hard_fail,hard_fail_reasons,soft_flags,raw_json
admet_640d1b8fa71981b5,cand_640d1b8fa71981b5,Liver,1378,5.0,WARNING,WARNING,,,,"{""canonical_drug_id"": ""1378"", ""clinical_trial_mention_count"": ""0"", ""clinical_trials_has_evidence"": ""False"", ""cosmic_has_evidence"": ""False"", ""drug_name"": ""Bleomycin (50 uM)"", ""external_support_count"": ""1"", ""geo_has_evidence"": ""False"", ""hba"": ""31"", ""hbd"": ""20"", ""hcc_approved"": ""False"", ""logp"": ""-7.7"", ""mw"": ""1415.58"", ""n_analog"": ""1"", ""n_close_analog"": ""0"", ""n_exact"": ""0"", ""n_total_matches"": ""1"", ""opentargets_has_evidence"": ""False"", ""pains_alert"": ""False"", ""policy"": ""lihc_hcc_rule_current"", ""pred_ic50_mean"": ""-1.2004384"", ""prism_has_evidence"": ""True"", ""rank"": ""1"", ""rotatable_bonds"": ""35"", ""safety_score"": ""5.0"", ""smiles"": ""[H][C@](C)(NC(=O)[C@@]([H])(NC(=O)C1=NC(=NC(N)=C1C)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@]([H])(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CNC=N1)[C@@H](O)[C@H](C)C(=O)N[C@]([H])(C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C)[C@@]([H])(C)O"", ""target"": ""dsDNA break induction"", ""target_pathway"": ""DNA replication"", ""tier"": ""tier4"", ""tier_note"": ""ADMET WARNING with limited support"", ""tier_order_rank"": ""14"", ""tier_rank"": ""4"", ""tpsa"": ""627.07"", ""usage_category"": ""REPURPOSING_CANDIDATE"", ""verdict"": ""WARNING"", ""version"": ""v1""}"
admet_d0ceeec64f9d4777,cand_d0ceeec64f9d4777,Liver,1170,5.0,WARNING,WARNING,,,,"{""canonical_drug_id"": ""1170"", ""clinical_trial_mention_count"": ""0"", ""clinical_trials_has_evidence"": ""False"", ""cosmic_has_evidence"": ""False"", ""drug_name"": ""CCT-018159"", ""external_support_count"": ""1"", ""geo_has_evidence"": ""False"", ""hba"": ""5"", ""hbd"": ""3"", ""hcc_approved"": ""False"", ""logp"": ""3.8"", ""mw"": ""352.39"", ""n_analog"": ""0"", ""n_close_analog"": ""0"", ""n_exact"": ""0"", ""n_total_matches"": ""0"", ""opentargets_has_evidence"": ""False"", ""pains_alert"": ""False"", ""policy"": ""lihc_hcc_rule_current"", ""pred_ic50_mean"": ""0.95840305"", ""prism_has_evidence"": ""True"", ""rank"": ""14"", ""rotatable_bonds"": ""3"", ""safety_score"": ""5.0"", ""smiles"": ""CCC1=C(O)C=C(O)C(=C1)C1=C(C(C)=NN1)C1=CC2=C(OCCO2)C=C1"", ""target"": ""HSP90"", ""target_pathway"": ""Protein stability and degradation"", ""tier"": ""tier4"", ""tier_note"": ""ADMET WARNING with limited support"", ""tier_order_rank"": ""15"", ""tier_rank"": ""4"", ""tpsa"": ""87.6"", ""usage_category"": ""REPURPOSING_CANDIDATE"", ""verdict"": ""WARNING"", ""version"": ""v1""}"
admet_66f2ce42440f2a4b,cand_66f2ce42440f2a4b,PAH,CHEMBL3885244,,Hard_Fail,Hard_Fail,True,Lipinski_Ro5_violations=3,Low_Caco2_logPapp<-5.15 (-6.65); High_hepatocyte_clearance>50 (51.5); High_microsome_clearance>50 (66.0); Tier4_prefilter:qed_below_0.5,"{""ADMET_Status"": ""Hard_Fail"", ""ChEMBL_ID"": ""CHEMBL3885244"", ""Clinical_Context"": ""False"", ""Drug_Name"": """", ""Hard_Fail"": ""True"", ""Hard_Fail_Reason"": ""Lipinski_Ro5_violations=3"", ""Model_Rank"": ""1"", ""Primary_Target"": ""ETB"", ""Rank"": ""1"", ""SMILES"": ""CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]2CSSC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc3ccccc3)NC2=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC"", ""Soft_Flags"": ""Low_Caco2_logPapp<-5.15 (-6.65); High_hepatocyte_clearance>50 (51.5); High_microsome_clearance>50 (66.0); Tier4_prefilter:qed_below_0.5"", ""Source"": ""model_top20"", ""Tier"": ""Tier4"", ""Tier_Description"": ""Unnamed or preclinical lead"", ""ames"": ""0.3054807154590163"", ""bbb_martins"": ""0.2670903486021203"", ""bioavailability_ma"": ""0.32961146623600496"", ""caco2_wang"": ""-6.648434076304796"", ""clearance_hepatocyte_az"": ""51.49279039682537"", ""clearance_microsome_az"": ""65.9583450793651"", ""cyp2c9_substrate_carbonmangels"": ""0.3362221799561547"", ""cyp2c9_veith"": ""0.2624195200136187"", ""cyp2d6_substrate_carbonmangels"": ""0.28551599941070077"", ""cyp2d6_veith"": ""0.23504695113911125"", ""cyp3a4_substrate_carbonmangels"": ""0.6205149969528957"", ""cyp3a4_veith"": ""0.3620923788175647"", ""dili"": ""0.4755399354744595"", ""drug_level_score"": ""-5.027996513166518"", ""half_life_obach"": ""122.28227269841275"", ""hba"": ""36"", ""hbd"": ""33"", ""herg"": ""0.6384148302410952"", ""hia_hou"": ""0.3849572388691"", ""ld50_zhu"": ""3.238583788359789"", ""lipinski_violations"": ""3"", ""lipophilicity_astrazeneca"": ""0.07509406084656081"", ""logp"": ""-2.4157999999999644"", ""max_phase"": """", ""molecular_weight"": ""2627.092999999995"", ""pains"": ""False"", ""pgp_broccatelli"": ""0.5383080850117428"", ""ppbr_az"": ""59.18998896825395"", ""pre_admet_excluded"": ""True"", ""pre_admet_exclusion_reason"": ""qed_below_0.5"", ""qed"": ""0.0139416854389292"", ""rotatable_bonds"": ""49"", ""solubility_aqsoldb"": ""-2.3155790492496244"", ""tpsa"": ""934.6500000000002"", ""valid_smiles"": ""True"", ""vdss_lombardo"": ""0.9839971416546415""}"
admet_0b4f405e3bae74d7,cand_0b4f405e3bae74d7,PAH,CHEMBL3774897,,Hard_Fail,Hard_Fail,True,Lipinski_Ro5_violations=3,Low_Caco2_logPapp<-5.15 (-6.67); High_hepatocyte_clearance>50 (51.1); High_microsome_clearance>50 (66.0); Tier4_prefilter:qed_below_0.5,"{""ADMET_Status"": ""Hard_Fail"", ""ChEMBL_ID"": ""CHEMBL3774897"", ""Clinical_Context"": ""False"", ""Drug_Name"": """", ""Hard_Fail"": ""True"", ""Hard_Fail_Reason"": ""Lipinski_Ro5_violations=3"", ""Model_Rank"": ""2"", ""Primary_Target"": ""ETB"", ""Rank"": ""2"", ""SMILES"": ""CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@H]2CSSC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC2=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC"", ""Soft_Flags"": ""Low_Caco2_logPapp<-5.15 (-6.67); High_hepatocyte_clearance>50 (51.1); High_microsome_clearance>50 (66.0); Tier4_prefilter:qed_below_0.5"", ""Source"": ""model_top20"", ""Tier"": ""Tier4"", ""Tier_Description"": ""Unnamed or preclinical lead"", ""ames"": ""0.311011787305285"", ""bbb_martins"": ""0.27114854761712914"", ""bioavailability_ma"": ""0.3133130939275715"", ""caco2_wang"": ""-6.6655987578186835"", ""clearance_hepatocyte_az"": ""51.07889349206345"", ""clearance_microsome_az"": ""66.01398952380954"", ""cyp2c9_substrate_carbonmangels"": ""0.3398207266614301"", ""cyp2c9_veith"": ""0.26063816257835604"", ""cyp2d6_substrate_carbonmangels"": ""0.2735764890020233"", ""cyp2d6_veith"": ""0.21850406287071703"", ""cyp3a4_substrate_carbonmangels"": ""0.6241586233703822"", ""cyp3a4_veith"": ""0.3732331110309303"", ""dili"": ""0.46884953998175993"", ""drug_level_score"": ""-5.020776503991561"", ""half_life_obach"": ""119.94396404761909"", ""hba"": ""35"", ""hbd"": ""33"", ""herg"": ""0.6674666429346069"", ""hia_hou"": ""0.34486185727893853"", ""ld50_zhu"": ""3.260914843915345"", ""lipinski_violations"": ""3"", ""lipophilicity_astrazeneca"": ""0.05237757936507935"", ""logp"": ""-3.7503999999999635"", ""max_phase"": """", ""molecular_weight"": ""2546.962999999995"", ""pains"": ""False"", ""pgp_broccatelli"": ""0.5421390586837698"", ""ppbr_az"": ""57.309008855311355"", ""pre_admet_excluded"": ""True"", ""pre_admet_exclusion_reason"": ""qed_below_0.5"", ""qed"": ""0.012872984083180439"", ""rotatable_bonds"": ""46"", ""solubility_aqsoldb"": ""-2.139614747185909"", ""tpsa"": ""924.4200000000002"", ""valid_smiles"": ""True"", ""vdss_lombardo"": ""5.140358386243391""}"
admet_fc5b6509a6aecdd4,cand_fc5b6509a6aecdd4,PAH,CHEMBL1094489,,Prefilter_Excluded,Prefilter_Excluded,False,,DILI_prob>0.5 (0.568); CYP3A4_inhibition_prob>0.5 (0.550); Low_Caco2_logPapp<-5.15 (-5.35); Tier4_prefilter:qed_below_0.5,"{""ADMET_Status"": ""Prefilter_Excluded"", ""ChEMBL_ID"": ""CHEMBL1094489"", ""Clinical_Context"": ""False"", ""Drug_Name"": """", ""Hard_Fail"": ""False"", ""Hard_Fail_Reason"": """", ""Model_Rank"": ""3"", ""Primary_Target"": ""PDE5"", ""Rank"": ""3"", ""SMILES"": ""CCOCCn1nc(CC)c2nc(N3CCC(CN)CC3)nc(Nc3cc(C)ccn3)c21"", ""Soft_Flags"": ""DILI_prob>0.5 (0.568); CYP3A4_inhibition_prob>0.5 (0.550); Low_Caco2_logPapp<-5.15 (-5.35); Tier4_prefilter:qed_below_0.5"", ""Source"": ""model_top20"", ""Tier"": ""Tier4"", ""Tier_Description"": ""Unnamed or preclinical lead"", ""ames"": ""0.3938586583885711"", ""bbb_martins"": ""0.6324147148220419"", ""bioavailability_ma"": ""0.72114508734197"", ""caco2_wang"": ""-5.351173997114665"", ""clearance_hepatocyte_az"": ""49.65568361111114"", ""clearance_microsome_az"": ""48.39519916666671"", ""cyp2c9_substrate_carbonmangels"": ""0.24859278131738435"", ""cyp2c9_veith"": ""0.4380541102570359"", ""cyp2d6_substrate_carbonmangels"": ""0.344585105114718"", ""cyp2d6_veith"": ""0.2853152756878627"", ""cyp3a4_substrate_carbonmangels"": ""0.635166317891031"", ""cyp3a4_veith"": ""0.5495679915432553"", ""dili"": ""0.567556889997531"", ""drug_level_score"": ""-4.899935859795952"", ""half_life_obach"": ""19.116448769841263"", ""hba"": ""8"", ""hbd"": ""2"", ""herg"": ""0.6961492946886891"", ""hia_hou"": ""0.7614107185755238"", ""ld50_zhu"": ""2.769639107142856"", ""lipinski_violations"": ""0"", ""lipophilicity_astrazeneca"": ""2.3385960846560843"", ""logp"": ""3.04732"", ""max_phase"": """", ""molecular_weight"": ""438.5800000000002"", ""pains"": ""False"", ""pgp_broccatelli"": ""0.45555064958354136"", ""ppbr_az"": ""85.1354026190475"", ""pre_admet_excluded"": ""True"", ""pre_admet_exclusion_reason"": ""qed_below_0.5"", ""qed"": ""0.49104089283756125"", ""rotatable_bonds"": ""9"", ""solubility_aqsoldb"": ""-3.647619776781556"", ""tpsa"": ""107.01"", ""valid_smiles"": ""True"", ""vdss_lombardo"": ""4.949472023809526""}"
admet_4c36ab9b03c56c85,cand_4c36ab9b03c56c85,PAH,CHEMBL1916483,,Prefilter_Excluded,Prefilter_Excluded,False,,DILI_prob>0.5 (0.737); CYP3A4_inhibition_prob>0.5 (0.594); Low_Caco2_logPapp<-5.15 (-5.38); High_hepatocyte_clearance>50 (85.5); Tier4_prefilter:qed_below_0.5,"{""ADMET_Status"": ""Prefilter_Excluded"", ""ChEMBL_ID"": ""CHEMBL1916483"", ""Clinical_Context"": ""False"", ""Drug_Name"": """", ""Hard_Fail"": ""False"", ""Hard_Fail_Reason"": """", ""Model_Rank"": ""4"", ""Primary_Target"": ""PDE5"", ""Rank"": ""4"", ""SMILES"": ""CCCOCCn1c(=O)nc(NC2CCCC(C(=O)O)C2)c2nnc(-c3ccc(OC)nc3)cc21"", ""Soft_Flags"": ""DILI_prob>0.5 (0.737); CYP3A4_inhibition_prob>0.5 (0.594); Low_Caco2_logPapp<-5.15 (-5.38); High_hepatocyte_clearance>50 (85.5); Tier4_prefilter:qed_below_0.5"", ""Source"": ""model_top20"", ""Tier"": ""Tier4"", ""Tier_Description"": ""Unnamed or preclinical lead"", ""ames"": ""0.3222811342525936"", ""bbb_martins"": ""0.4684993598074206"", ""bioavailability_ma"": ""0.6387369431064049"", ""caco2_wang"": ""-5.381257276971295"", ""clearance_hepatocyte_az"": ""85.51701722222221"", ""clearance_microsome_az"": ""49.806546944444456"", ""cyp2c9_substrate_carbonmangels"": ""0.21204512624886354"", ""cyp2c9_veith"": ""0.35515016791381826"", ""cyp2d6_substrate_carbonmangels"": ""0.16925152802960503"", ""cyp2d6_veith"": ""0.2410304108735059"", ""cyp3a4_substrate_carbonmangels"": ""0.6033148404153149"", ""cyp3a4_veith"": ""0.593774847944917"", ""dili"": ""0.7373804490852589"", ""drug_level_score"": ""-4.532604298966646"", ""half_life_obach"": ""4.85621121693122"", ""hba"": ""9"", ""hbd"": ""2"", ""herg"": ""0.6874074519083629"", ""hia_hou"": ""0.6471770673552403"", ""ld50_zhu"": ""2.659159695767196"", ""lipinski_violations"": ""0"", ""lipophilicity_astrazeneca"": ""1.3417817676767685"", ""logp"": ""2.7390000000000008"", ""max_phase"": """", ""molecular_weight"": ""482.5410000000002"", ""pains"": ""False"", ""pgp_broccatelli"": ""0.5474353783455713"", ""ppbr_az"": ""85.0255281216931"", ""pre_admet_excluded"": ""True"", ""pre_admet_exclusion_reason"": ""qed_below_0.5"", ""qed"": ""0.41427141768915104"", ""rotatable_bonds"": ""10"", ""solubility_aqsoldb"": ""-3.324510469451905"", ""tpsa"": ""141.35000000000002"", ""valid_smiles"": ""True"", ""vdss_lombardo"": ""10.920597311207311""}"
admet_fb0de1147fee041f,cand_fb0de1147fee041f,PAH,CHEMBL1916488,,Hard_Fail,Hard_Fail,True,hERG_prob>0.7 (0.701),DILI_prob>0.5 (0.716); CYP3A4_inhibition_prob>0.5 (0.553); Low_Caco2_logPapp<-5.15 (-5.37); High_hepatocyte_clearance>50 (79.6); Tier4_prefilter:qed_below_0.5,"{""ADMET_Status"": ""Hard_Fail"", ""ChEMBL_ID"": ""CHEMBL1916488"", ""Clinical_Context"": ""False"", ""Drug_Name"": """", ""Hard_Fail"": ""True"", ""Hard_Fail_Reason"": ""hERG_prob>0.7 (0.701)"", ""Model_Rank"": ""5"", ""Primary_Target"": ""PDE5"", ""Rank"": ""5"", ""SMILES"": ""CCCOCCn1c(=O)nc(N2CCC(C(=O)O)CC2)c2nnc(-c3ccc(OC)nc3)cc21"", ""Soft_Flags"": ""DILI_prob>0.5 (0.716); CYP3A4_inhibition_prob>0.5 (0.553); Low_Caco2_logPapp<-5.15 (-5.37); High_hepatocyte_clearance>50 (79.6); Tier4_prefilter:qed_below_0.5"", ""Source"": ""model_top20"", ""Tier"": ""Tier4"", ""Tier_Description"": ""Unnamed or preclinical lead"", ""ames"": ""0.3358451168167283"", ""bbb_martins"": ""0.49267364056694996"", ""bioavailability_ma"": ""0.6728771020634616"", ""caco2_wang"": ""-5.367154324095637"", ""clearance_hepatocyte_az"": ""79.58402457671961"", ""clearance_microsome_az"": ""39.38081976190478"", ""cyp2c9_substrate_carbonmangels"": ""0.26148955856283995"", ""cyp2c9_veith"": ""0.3194254087366409"", ""cyp2d6_substrate_carbonmangels"": ""0.2417709539289783"", ""cyp2d6_veith"": ""0.21649498612463916"", ""cyp3a4_substrate_carbonmangels"": ""0.6037090796764162"", ""cyp3a4_veith"": ""0.5530777154948567"", ""dili"": ""0.7162044824381"", ""drug_level_score"": ""-4.520093807692293"", ""half_life_obach"": ""18.85786665343913"", ""hba"": ""9"", ""hbd"": ""1"", ""herg"": ""0.7014910587349846"", ""hia_hou"": ""0.667160771959016"", ""ld50_zhu"": ""2.757010191798942"", ""lipinski_violations"": ""0"", ""lipophilicity_astrazeneca"": ""2.1642595767195782"", ""logp"": ""1.9847000000000004"", ""max_phase"": """", ""molecular_weight"": ""468.51400000000024"", ""pains"": ""False"", ""pgp_broccatelli"": ""0.5361881911532825"", ""ppbr_az"": ""80.88085697728197"", ""pre_admet_excluded"": ""True"", ""pre_admet_exclusion_reason"": ""qed_below_0.5"", ""qed"": ""0.4648406703843999"", ""rotatable_bonds"": ""9"", ""solubility_aqsoldb"": ""-2.7936107909301864"", ""tpsa"": ""132.56"", ""valid_smiles"": ""True"", ""vdss_lombardo"": ""10.92260914983165""}"
admet_caabe6bbdda218a7,cand_caabe6bbdda218a7,PAH,CHEMBL1098465,,Prefilter_Excluded,Prefilter_Excluded,False,,DILI_prob>0.5 (0.645); CYP3A4_inhibition_prob>0.5 (0.567); Low_Caco2_logPapp<-5.15 (-5.41); High_hepatocyte_clearance>50 (51.5); Tier4_prefilter:qed_below_0.5,"{""ADMET_Status"": ""Prefilter_Excluded"", ""ChEMBL_ID"": ""CHEMBL1098465"", ""Clinical_Context"": ""False"", ""Drug_Name"": """", ""Hard_Fail"": ""False"", ""Hard_Fail_Reason"": """", ""Model_Rank"": ""6"", ""Primary_Target"": ""PDE5"", ""Rank"": ""6"", ""SMILES"": ""CCOCCn1nc(CC)c2nc(NCC3CCNCC3)nc(Nc3cc(C)ccn3)c21"", ""Soft_Flags"": ""DILI_prob>0.5 (0.645); CYP3A4_inhibition_prob>0.5 (0.567); Low_Caco2_logPapp<-5.15 (-5.41); High_hepatocyte_clearance>50 (51.5); Tier4_prefilter:qed_below_0.5"", ""Source"": ""model_top20"", ""Tier"": ""Tier4"", ""Tier_Description"": ""Unnamed or preclinical lead"", ""ames"": ""0.3217790073599707"", ""bbb_martins"": ""0.5540336918937538"", ""bioavailability_ma"": ""0.6609788806076525"", ""caco2_wang"": ""-5.409246296051189"", ""clearance_hepatocyte_az"": ""51.50441845238097"", ""clearance_microsome_az"": ""46.945809563492105"", ""cyp2c9_substrate_carbonmangels"": ""0.2696820070439397"", ""cyp2c9_veith"": ""0.40120517968102687"", ""cyp2d6_substrate_carbonmangels"": ""0.29974392249834225"", ""cyp2d6_veith"": ""0.3112647753436068"", ""cyp3a4_substrate_carbonmangels"": ""0.6158812831553273"", ""cyp3a4_veith"": ""0.5666279906754245"", ""dili"": ""0.6454729883799032"", ""drug_level_score"": ""-4.478600174065137"", ""half_life_obach"": ""21.144519206349194"", ""hba"": ""8"", ""hbd"": ""3"", ""herg"": ""0.6817100439721533"", ""hia_hou"": ""0.8165190132748101"", ""ld50_zhu"": ""2.754420097402596"", ""lipinski_violations"": ""0"", ""lipophilicity_astrazeneca"": ""2.284890090187591"", ""logp"": ""3.2837200000000006"", ""max_phase"": """", ""molecular_weight"": ""438.5800000000002"", ""pains"": ""False"", ""pgp_broccatelli"": ""0.4711251443508946"", ""ppbr_az"": ""85.41993572510818"", ""pre_admet_excluded"": ""True"", ""pre_admet_exclusion_reason"": ""qed_below_0.5"", ""qed"": ""0.4146409461733438"", ""rotatable_bonds"": ""10"", ""solubility_aqsoldb"": ""-3.3048937376620158"", ""tpsa"": ""101.81"", ""valid_smiles"": ""True"", ""vdss_lombardo"": ""4.86858130952381""}"
admet_97fc72b4682490bd,cand_97fc72b4682490bd,PAH,CHEMBL1916486,,Prefilter_Excluded,Prefilter_Excluded,False,,DILI_prob>0.5 (0.720); CYP3A4_inhibition_prob>0.5 (0.601); Low_Caco2_logPapp<-5.15 (-5.41); High_hepatocyte_clearance>50 (85.4); Tier4_prefilter:qed_below_0.5,"{""ADMET_Status"": ""Prefilter_Excluded"", ""ChEMBL_ID"": ""CHEMBL1916486"", ""Clinical_Context"": ""False"", ""Drug_Name"": """", ""Hard_Fail"": ""False"", ""Hard_Fail_Reason"": """", ""Model_Rank"": ""7"", ""Primary_Target"": ""PDE5"", ""Rank"": ""7"", ""SMILES"": ""CCCOCCn1c(=O)nc(NC2CCC(C(=O)O)CC2)c2nnc(-c3ccc(OC)nc3)cc21"", ""Soft_Flags"": ""DILI_prob>0.5 (0.720); CYP3A4_inhibition_prob>0.5 (0.601); Low_Caco2_logPapp<-5.15 (-5.41); High_hepatocyte_clearance>50 (85.4); Tier4_prefilter:qed_below_0.5"", ""Source"": ""model_top20"", ""Tier"": ""Tier4"", ""Tier_Description"": ""Unnamed or preclinical lead"", ""ames"": ""0.3115321118767875"", ""bbb_martins"": ""0.4519106161280034"", ""bioavailability_ma"": ""0.6081488546058941"", ""caco2_wang"": ""-5.409232481313362"", ""clearance_hepatocyte_az"": ""85.39223499999997"", ""clearance_microsome_az"": ""46.47684194444446"", ""cyp2c9_substrate_carbonmangels"": ""0.2247827713485952"", ""cyp2c9_veith"": ""0.33982035400312377"", ""cyp2d6_substrate_carbonmangels"": ""0.1903256667920415"", ""cyp2d6_veith"": ""0.2528603999256998"", ""cyp3a4_substrate_carbonmangels"": ""0.5983588744118894"", ""cyp3a4_veith"": ""0.6005657752729725"", ""dili"": ""0.7195764039156965"", ""drug_level_score"": ""-3.970184463231393"", ""half_life_obach"": ""19.56286447089946"", ""hba"": ""9"", ""hbd"": ""2"", ""herg"": ""0.6664915919119621"", ""hia_hou"": ""0.6536806637911445"", ""ld50_zhu"": ""2.8033360687830693"", ""lipinski_violations"": ""0"", ""lipophilicity_astrazeneca"": ""1.3452620057720068"", ""logp"": ""2.7390000000000008"", ""max_phase"": """", ""molecular_weight"": ""482.5410000000003"", ""pains"": ""False"", ""pgp_broccatelli"": ""0.5636601945272317"", ""ppbr_az"": ""85.37390674603175"", ""pre_admet_excluded"": ""True"", ""pre_admet_exclusion_reason"": ""qed_below_0.5"", ""qed"": ""0.41427141768915104"", ""rotatable_bonds"": ""10"", ""solubility_aqsoldb"": ""-3.3683649811430687"", ""tpsa"": ""141.35000000000002"", ""valid_smiles"": ""True"", ""vdss_lombardo"": ""10.702880644540645""}"
admet_2617ea18eb2e5fc8,cand_2617ea18eb2e5fc8,PAH,CHEMBL1916485,,Prefilter_Excluded,Prefilter_Excluded,False,,DILI_prob>0.5 (0.724); CYP3A4_inhibition_prob>0.5 (0.593); Low_Caco2_logPapp<-5.15 (-5.39); High_hepatocyte_clearance>50 (81.5); High_microsome_clearance>50 (55.2); Tier4_prefilter:qed_below_0.5,"{""ADMET_Status"": ""Prefilter_Excluded"", ""ChEMBL_ID"": ""CHEMBL1916485"", ""Clinical_Context"": ""False"", ""Drug_Name"": """", ""Hard_Fail"": ""False"", ""Hard_Fail_Reason"": """", ""Model_Rank"": ""8"", ""Primary_Target"": ""PDE5"", ""Rank"": ""8"", ""SMILES"": ""CCCOCCn1c(=O)nc(N[C@@H]2CCCC[C@@H]2C(=O)O)c2nnc(-c3ccc(OC)nc3)cc21"", ""Soft_Flags"": ""DILI_prob>0.5 (0.724); CYP3A4_inhibition_prob>0.5 (0.593); Low_Caco2_logPapp<-5.15 (-5.39); High_hepatocyte_clearance>50 (81.5); High_microsome_clearance>50 (55.2); Tier4_prefilter:qed_below_0.5"", ""Source"": ""model_top20"", ""Tier"": ""Tier4"", ""Tier_Description"": ""Unnamed or preclinical lead"", ""ames"": ""0.3667402566625987"", ""bbb_martins"": ""0.446459118576349"", ""bioavailability_ma"": ""0.6300720882841041"", ""caco2_wang"": ""-5.3940265512797625"", ""clearance_hepatocyte_az"": ""81.5349846825397"", ""clearance_microsome_az"": ""55.1605982010582"", ""cyp2c9_substrate_carbonmangels"": ""0.2302625769207253"", ""cyp2c9_veith"": ""0.3899847203523739"", ""cyp2d6_substrate_carbonmangels"": ""0.1795430342291815"", ""cyp2d6_veith"": ""0.2566499984767425"", ""cyp3a4_substrate_carbonmangels"": ""0.65809316078474"", ""cyp3a4_veith"": ""0.5932988836626903"", ""dili"": ""0.7237194313010523"", ""drug_level_score"": ""-3.942495116517097"", ""half_life_obach"": ""6.177060978835985"", ""hba"": ""9"", ""hbd"": ""2"", ""herg"": ""0.6630357033693887"", ""hia_hou"": ""0.6532535900559998"", ""ld50_zhu"": ""2.7225680343915353"", ""lipinski_violations"": ""0"", ""lipophilicity_astrazeneca"": ""1.34438787878788"", ""logp"": ""2.7390000000000008"", ""max_phase"": """", ""molecular_weight"": ""482.5410000000002"", ""pains"": ""False"", ""pgp_broccatelli"": ""0.5535285316098105"", ""ppbr_az"": ""83.03247126984132"", ""pre_admet_excluded"": ""True"", ""pre_admet_exclusion_reason"": ""qed_below_0.5"", ""qed"": ""0.41427141768915104"", ""rotatable_bonds"": ""10"", ""solubility_aqsoldb"": ""-3.3322858449095225"", ""tpsa"": ""141.35000000000002"", ""valid_smiles"": ""True"", ""vdss_lombardo"": ""10.762203237133233""}"
