model,canonical_drug_id,drug_name,pred_rank,assay,category,assay_name,assay_type,match_type,similarity,predicted_label,status
LightGBM,CHEMBL4483575,REMIBRUTINIB,25,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.20224719101123595,1,no_data
LightGBM,CHEMBL4483575,REMIBRUTINIB,25,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.21495327102803738,1,no_data
LightGBM,CHEMBL4483575,REMIBRUTINIB,25,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.22772277227722773,1,no_data
LightGBM,CHEMBL4483575,REMIBRUTINIB,25,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.21505376344086022,2,no_data
LightGBM,CHEMBL4483575,REMIBRUTINIB,25,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.26262626262626265,1,no_data
LightGBM,CHEMBL4483575,REMIBRUTINIB,25,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.22826086956521738,-6,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.23863636363636365,-4,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.18627450980392157,1,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.25,1,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.22340425531914893,0,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.21428571428571427,1,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,no_match,0.25252525252525254,98,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,vdss_lombardo,Distribution,Volume of Distribution,regression,no_match,0.21505376344086022,0,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.28,0,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.28,1,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.28,0,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.22340425531914893,0,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.22340425531914893,0,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.22340425531914893,0,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.24761904761904763,5,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.23404255319148937,38,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,half_life_obach,Excretion,Half-Life,regression,no_match,0.20408163265306123,75,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.23863636363636365,0,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.22105263157894736,0,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.20408163265306123,1,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.2894736842105263,2,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.25252525252525254,2,no_data
LightGBM,CHEMBL2035187,PACRITINIB,26,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.24242424242424243,-1,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.2857142857142857,-4,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.2621359223300971,1,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.26666666666666666,1,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.2621359223300971,1,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.23655913978494625,1,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,no_match,0.35714285714285715,99,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,vdss_lombardo,Distribution,Volume of Distribution,regression,no_match,0.24731182795698925,0,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.3191489361702128,0,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.3191489361702128,0,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.3191489361702128,1,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.2621359223300971,0,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.2621359223300971,0,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.2621359223300971,1,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.5764705882352941,79,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.35714285714285715,27,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,half_life_obach,Excretion,Half-Life,regression,no_match,0.2621359223300971,22,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.2777777777777778,0,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.2621359223300971,1,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.24731182795698925,1,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.2608695652173913,2,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.5764705882352941,3,no_data
LightGBM,CHEMBL4163691,POSELTINIB,27,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.27472527472527475,-2,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.2916666666666667,-5,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.23333333333333334,1,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.28,1,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.24561403508771928,1,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.3,1,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,exact,1.0,81,measured
LightGBM,CHEMBL191003,JNJ-7706621,28,vdss_lombardo,Distribution,Volume of Distribution,regression,no_match,0.24615384615384617,0,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.41818181818181815,0,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.41818181818181815,0,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.41818181818181815,0,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.2978723404255319,0,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.2978723404255319,0,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.2978723404255319,0,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.25757575757575757,18,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.39655172413793105,3,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,half_life_obach,Excretion,Half-Life,regression,no_match,0.24561403508771928,7,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.35294117647058826,0,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.2978723404255319,1,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.2537313432835821,1,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.3125,1,no_data
LightGBM,CHEMBL191003,JNJ-7706621,28,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,exact,1.0,1,measured
LightGBM,CHEMBL191003,JNJ-7706621,28,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.38461538461538464,-1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.2804878048780488,-4,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.2549019607843137,1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.2727272727272727,1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.2549019607843137,1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.24175824175824176,1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,no_match,0.3595505617977528,92,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,vdss_lombardo,Distribution,Volume of Distribution,regression,no_match,0.205607476635514,13,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.3333333333333333,1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.3333333333333333,0,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.3333333333333333,1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.2549019607843137,0,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.2549019607843137,0,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.2549019607843137,1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.5903614457831325,79,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.35051546391752575,27,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,half_life_obach,Excretion,Half-Life,regression,no_match,0.2549019607843137,22,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.2676056338028169,0,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.2549019607843137,1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.2111111111111111,1,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.2647058823529412,2,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.5903614457831325,3,no_data
LightGBM,CHEMBL3786343,OLMUTINIB,29,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.26666666666666666,-2,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.19540229885057472,-4,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.18681318681318682,1,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.2,0,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.21052631578947367,1,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.20618556701030927,1,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,no_match,0.24742268041237114,85,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,vdss_lombardo,Distribution,Volume of Distribution,regression,no_match,0.22,0,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.22826086956521738,1,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.2345679012345679,0,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.2345679012345679,0,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.2054794520547945,0,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.2054794520547945,0,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.2054794520547945,1,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.24742268041237114,26,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.21176470588235294,131,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,half_life_obach,Excretion,Half-Life,regression,no_match,0.21052631578947367,10,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.25,1,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.18681318681318682,1,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.21052631578947367,1,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.25,2,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.25,0,no_data
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.21428571428571427,-3,no_data
